objectId,gmag,rmag,g_minus_r,jd_g_minus_r,jdmin,ramean,decmean,glatmean,dmdt_g,mag_g02,mag_g08,mag_g28,maggmax,maggmean,maggmin,mag_r02,mag_r08,mag_r28,dmdt_r,magrmax,magrmin,distpsnr1,dmdt_g_err,dmdt_r_err,sgmag1,srmag1,classification,catalogue_object_id,separationArcsec,northSeparationArcsec,eastSeparationArcsec,physical_separation_kpc,distance,classificationReliability,major_axis_arcsec,tns_name,type,ra,decl,galactic_plane,g_r_days_from_fl,z,source_label
ZTF24abqvdnb,19.8173,19.4933,0.346901,2460640.7933796,2460623.9404514,63.12755628666666,-22.18087823333333,-44.3409580697999,-0.044581,19.7972,19.5501,19.2047,19.8173,19.2318,18.7853,19.2256,19.174,19.011,-0.608425,19.4933,18.7721,0.854489,0.0688386,0.362512,18.549,18.3236,SN,04123065-2210514,0.778,-0.3164,0.8664,0.0,0.0,2.0,0.0,2024aatd,SN Ia,63.1273911,-22.1808047,no,16.85292820027098,0.091,SN Ia
ZTF24abqcqkt,19.4956,18.8462,0.282,2460634.6869444,2460615.8869329,0.2001209555555555,2.5296695777777773,-57.927928958878965,-0.103699,19.3728,19.0529,18.9023,19.4956,18.9919,18.5448,18.846,18.7984,18.6785,-0.0197082,18.8462,18.569,3.07271,0.0716814,0.00959158,18.6744,18.3272,SN,2MASXJ00004814+0231489,2.832,2.2144,1.7648,0.0,0.0,2.0,0.0,2024zwa,SN Ia,0.2001714,2.5296453,no,18.800011499784887,0.074,SN Ia
ZTF24abqqxkd,19.5785,19.4873,0.0362988,2460636.9421644,2460616.0030093,120.6565977909091,-10.167247327272726,10.792905203461313,-0.0550483,19.5402,19.4353,19.5241,19.7598,19.3707,19.0628,19.3972,19.3619,19.3594,-0.164404,19.4873,19.1703,0.514558,0.241311,0.235042,20.3676,20.1377,SN,95791206566489827,0.502,0.5,-0.04117,0.0,0.0,2.0,4.983,2024aatz,SN Ia,120.6565824,-10.1672582,yes,20.93915509991348,0.107,SN Ia
ZTF24abflhlp,19.2123,18.4371,0.2174,2460586.9411343,2460562.8363773,8.563181112727271,-12.267367985454548,-74.60263647274506,-0.0965714,19.1757,18.7517,18.3804,19.2123,18.3967,17.6727,18.4422,18.3759,18.1806,0.770397,18.5238,17.9166,1.56635,0.0220933,1.21721,20.3706,20.2271,SN,93270085627188876,2.268,-1.82616,-1.34556,0.0,0.0,2.0,10.153,2024uoc,SN Ia,8.5632017091,-12.267357523,no,24.104757000226527,0.057,SN Ia
ZTF24abchygn,20.807,19.8518,1.456,2460568.944213,2460550.93,65.3823291,41.33857558571429,-6.0499130914952755,-0.0886351,20.8029,20.5028,19.8917,20.807,19.897,19.3627,19.8382,19.6127,19.1477,-0.062713,19.8518,18.5965,4.4361,0.0315896,0.034276,20.9852,19.9566,SN,04213212+4120182,4.091,-0.5951,4.0474,0.0,0.0,2.0,0.0,2024slf,SN Ia,65.3823283011,41.3385923544,yes,18.014212999958545,0.03,SN Ia
ZTF24aayrqqk,20.9282,20.3118,0.920799,2460562.9808912,2460537.9105093,41.33573865,20.07275890882353,-35.33060074474248,-0.0405342,20.8895,20.5218,19.9591,20.9282,20.0746,19.3512,20.3006,20.1064,19.7214,-0.100658,20.3424,19.2319,0.728723,0.108979,0.0816353,21.3646,20.9546,SN,1237673283584721413,0.639,-0.32671,-0.54897,0.0,0.0,2.0,6.003,2024rjc,SN Ia,41.3357301958,20.0727910296,no,25.07038189982995,0.11,SN Ia
ZTF24abqttfy,19.205,19.0123,0.240601,2460636.7875579,2460619.65875,358.39826771875,50.529592506250005,-11.292898999646964,-0.139343,19.0896,18.8398,18.962,19.205,18.7115,18.2888,18.9886,18.8386,19.0545,-0.040808,19.7337,18.2255,6.54922,0.0423902,0.0501067,18.1585,17.4477,SN,N188000103,14.762,-10.9702,-9.87769,0.0,0.0,2.0,0.0,2024aapp,SN Ia,358.398269,50.5295914,yes,17.128807900007814,0.044207,SN Ia
ZTF24abocnoi,20.2209,19.4666,0.754292,2460640.9911343,2460611.0164815,159.6061930111111,60.88896539259259,49.50537197053111,0.92366,20.2542,19.7469,19.1803,20.315,19.0782,18.5881,19.4674,19.3861,19.0871,-0.00644566,19.5692,18.7533,0.11074,2.7455,0.056711,20.6341,20.2858,SN,1237655370893426973,0.079,0.0713664,-0.033459,0.0,0.0,2.0,6.647,2024yyx,SN Ia,159.6062904,60.8890432,no,29.974652799777687,0.09,SN Ia
ZTF24ablvhhd,17.8762,17.8428,-0.00769997,2460609.6041782,2460593.671713,272.3353913428572,6.009685128571428,12.087304979348453,-0.0633163,17.872,17.8023,18.2065,18.962,17.8096,17.229,17.8413,17.8134,18.3452,-0.049536,19.3918,17.2503,2.94111,0.00795478,0.00834919,21.2788,20.6176,SN,18091916+0600478,23.304,13.035,-19.99,0.0,0.0,2.0,0.0,2024ycr,SN Ia,272.335375,6.009681,yes,15.932465199846774,0.041,SN Ia
ZTF24abtalyw,19.5932,18.7517,0.841507,2460664.6200347,2460634.6546296,317.72102943125003,4.17438309375,-28.305413329651376,-0.12377,19.5177,19.0544,18.5728,19.5932,18.5468,17.9083,18.7598,18.6434,18.3648,0.0184165,18.8254,18.1269,5.2706,0.0695268,0.046675,-999.0,20.551,SN,1237678778459685384,5.862,-5.8448,0.4489,0.0,0.0,2.0,21.183,2024abnb,SN Ia,317.721021,4.1743906,no,29.965405100025237,0.057,SN Ia
ZTF24abrhrgp,20.9692,19.8488,1.1202,2460695.7540278,2460671.8791667,116.98643138571428,18.35736692857143,20.473560015546305,-0.0280745,20.9692,20.9192,20.6991,20.9692,20.7039,20.4387,19.848,19.7907,19.4158,5.23844e-05,19.849,18.8328,8.94329,0.0183042,0.08142,-999.0,-999.0,SN,1237674371824681675,10.95,10.4882,-3.3819,10.941,227.734,2.0,13.333,2024aavn,SN Ia,116.986417,18.357339,no,23.874861100222915,0.051,SN Ia
ZTF24abtocih,19.8652,19.405,0.502001,2460650.0247685,2460631.9944213,165.29081067,-8.74819053,45.26797325401971,-0.0595987,19.8634,19.6921,19.3292,19.8652,19.3428,19.0158,19.4231,19.3315,19.1301,0.0324027,19.4733,18.6689,7.92928,0.0245989,0.168019,19.9291,18.9251,SN,11010974-0844446,8.036,8.7422,-0.6857,0.0,0.0,2.0,0.0,2024aayi,SN Ia,165.2907843,-8.7482011,no,18.030347200110555,0.06,SN Ia
ZTF24absvygp,18.5334,18.5112,0.00709915,2460660.6232292,2460637.5970949,326.2516826705882,-2.8755856470588235,-39.31010381271211,-0.157529,18.3965,18.1089,17.9774,18.5334,17.9502,17.6729,18.5092,18.4149,18.2527,-0.00307997,18.5263,17.8969,5.1488,0.0882579,0.0660764,20.5075,20.4032,SN,1237678879395283570,5.133,-4.26118,2.86232,0.0,0.0,2.0,14.217,2024abkn,SN Ia,326.25167976667,-2.8755848222222,no,23.02613430004567,0.063,SN Ia
ZTF24abtazxs,20.1726,19.0029,1.1697,2460679.6212616,2460649.7059722,9.993556664285716,5.339446135714286,-57.41420462897162,-0.0750842,20.1293,19.754,18.7607,20.1726,18.8549,17.4374,18.96,18.682,18.3362,-0.0131449,19.0029,18.0647,3.03242,0.0722612,0.0722628,-999.0,18.9285,SN,1237678623305433175,2.22,0.5213,-2.1578,0.0,0.0,2.0,0.0,2024abnm,SN Ia,9.9935524,5.3394413375,no,29.91528940014541,0.041257,SN Ia
ZTF24abofwql,20.0279,19.0672,1.1704,2460634.6855324,2460614.8651157,351.23942199411766,13.013306823529414,-44.70439416558675,-0.0728408,19.9406,19.4894,18.9743,20.0279,19.131,18.5563,19.223,18.9576,18.6344,7.14554,19.2585,18.3808,2.04005,0.166552,5.68699,18.4792,18.1578,SN,1237672763372077214,1.98,2.079,-0.021,0.0,0.0,2.0,0.0,2024zcm,SN Ia,351.239456915,13.0132786253,no,19.82041670009494,0.046,SN Ia
ZTF24abfsxul,20.5368,20.3502,1.0957,2460595.9117824,2460581.9425926,31.237079642857147,19.580083978571427,-40.0119399481299,-0.00615087,20.5025,20.243,19.833,20.5368,20.2446,19.5093,20.2677,19.9469,19.4792,-0.0958139,20.3502,19.0169,5.96889,0.365777,0.128798,19.3963,18.6873,SN,1237679541364588694,5.298,-3.11,-4.289,0.0,0.0,2.0,0.0,2024utw,SN Ia,31.2370867695,19.5800810565,no,13.969189800322056,0.067,SN Ia
ZTF24abtddls,20.1212,19.6604,0.824301,2460698.6615162,2460686.8449074,101.51878556,51.7338568,20.188875592930863,0.0602171,20.1544,20.266,20.3267,20.3577,20.2395,20.1212,19.6533,19.4855,19.2427,-0.0455105,19.6604,18.9864,0.109266,0.0932851,0.0260639,19.2604,18.9245,SN,06460451+5144021,0.107,0.41,0.0,0.0,0.0,2.0,0.0,2024abnu,SN Ia,101.518793105,51.7338005453,no,11.816608799621465,0.029,SN Ia
ZTF24aazqcuz,18.8189,19.1417,0.155399,2460558.6650579,2460544.700625,239.0186386736842,28.900514731578944,49.469134037011145,-0.0975238,18.732,18.4544,18.1754,18.8189,18.3546,17.9831,19.1012,18.9126,18.5399,-0.0636589,19.1417,18.1085,2.26741,0.0691577,0.0727029,19.422,19.3287,SN,1237662307272884324,2.259,2.15946,0.66481,2.66,273.381,2.0,10.161,2024rqt,SN Ia,239.018631164,28.9005011231,no,13.964432899840176,0.061,SN Ia
ZTF24abfxing,20.0516,20.1469,0.8508,2460596.7289699,2460592.7292477,346.0588063125,-5.030486487500001,-56.23349093446674,-0.0322269,20.0342,19.9734,19.9399,20.0516,19.9872,19.9227,20.1397,19.9184,19.577,-0.0427051,20.1469,19.2008,13.7629,0.0786217,0.0303764,18.5638,18.0239,SN,1237680117416853561,19.111,18.8492,-3.1497,0.0,0.0,2.0,0.0,2024vex,SN Ia,346.058803227,-5.03048142506,no,3.9997221999801695,0.073,SN Ia
ZTF24abstuin,20.1311,19.6707,0.6991,2460667.7333681,2460650.6847106,31.556200123076913,6.792208323076924,-51.552368983296034,-0.114734,20.0284,19.6656,19.1257,20.1311,19.3403,18.6781,19.6608,19.5227,19.1758,-0.000350321,19.6707,18.728,1.53558,0.135627,0.0566009,20.3383,20.2633,SN,1237667228759097538,1.666,1.4148,-0.8958,0.0,0.0,2.0,12.747,2024abfw,SN Ia,31.5562274125,6.7922110125,no,17.048657500185072,0.074,SN Ia
ZTF24abtczwt,20.5112,20.1375,0.829401,2460673.8229861,2460663.9496065,108.49336207142856,77.56680094285714,27.65206026107815,-0.127804,20.4113,20.1354,19.8565,20.5112,20.096,19.6628,20.1375,20.0729,19.7119,-0.0358149,20.1375,19.2159,5.72334,0.157757,0.0107702,20.3284,20.5703,SN,201081085013451860,6.091,2.6908,5.4643,0.0,0.0,2.0,10.869,2024abnv,SN Ia,108.493286,77.5668047,no,9.873379599768668,0.09,SN Ia
ZTF24acacfds,19.4258,18.8787,0.547102,2460699.9100694,2460675.0536921,230.3134463,61.51679613333332,47.53802700292973,-0.131409,19.3121,18.8948,18.5598,19.4258,18.6309,18.1424,18.8554,18.6757,18.473,-0.055737,18.8787,18.3248,7.2289,0.0906582,0.0223986,19.2618,18.9593,SN,181822303176050478,7.242,-0.9925,7.1742,0.0,0.0,2.0,13.912,2024afrn,SN Ia,230.3134682,61.5168152,no,24.85637729987502,0.086,SN Ia
ZTF25aaakkzs,19.2658,19.3043,0.1868,2460706.6433796,2460687.6476968,37.098041787499994,-9.313492075,-61.00087466520277,-0.0622204,19.2653,19.1296,18.7472,19.2658,18.5976,18.3314,19.2852,19.1533,18.9679,-0.0456504,19.3043,18.4392,2.83222,0.00966031,0.0387309,19.9159,19.5753,SN,SDSSJ022823.69-091849.9,2.807,-1.2325,2.5219,4.074,347.012,2.0,14.762,2025at,SN Ia,37.0980034,-9.3135209,no,18.995682799723,0.0768,SN Ia
ZTF25aafkcir,19.8029,19.2196,0.887899,2460754.8531944,2460730.8354977,154.19578932000002,-14.55263876,33.92148671829679,-0.0558745,19.8028,19.7053,19.2067,19.8029,18.9038,18.5582,19.2098,19.0683,18.7467,0.0124442,19.2442,18.3154,0.58493,0.0177782,0.101514,20.5183,20.2886,SN,90531541959487304,0.738,-0.28645,0.67988,0.0,0.0,2.0,11.771,2025beu,SN Ia,154.195740691,-14.5526260944,no,24.017696700058877,0.061,SN Ia
ZTF25aajbdhk,20.0508,20.0112,0.0396309,2460760.7544792,2460751.7004745,129.68616606,40.35155385,36.96499209278842,0.0981634,20.0904,20.0887,20.1118,20.2478,20.0761,19.9142,19.9731,20.0113,20.0788,-0.0643535,20.1248,19.8824,10.6215,0.127228,0.10304,-999.0,-999.0,SN,2MASXJ08384395+4020473,19.787,-18.3949,-8.1156,9.831,107.596,2.0,0.0,2025faw,SN Ia,129.686113,40.3515301,no,9.054004699923098,0.18,SN Ia
ZTF22abpekod,19.3707,18.6523,0.883001,2460790.799838,2460770.7793287,119.82358611176473,59.129771064705885,31.64285807789259,-0.0466525,19.3303,19.0535,18.6332,19.3707,18.6775,18.2429,18.5967,18.4979,18.294,-0.0745791,18.6523,17.8799,0.414648,0.0867736,0.0965031,17.9181,17.2131,SN,07591774+5907472,0.37,0.0745,0.4712,0.0,0.0,2.0,0.0,2022aeyw,SN Ia,119.8238861,59.1297796,no,20.02050929982215,0.071,SN Ia
ZTF25aalthwc,16.7196,17.3394,-0.121099,2460776.7681829,2460772.7799537,112.98235335555556,18.330123133333338,16.971154298854767,-0.0228457,16.7188,16.6884,16.6541,16.7196,16.6081,16.4703,17.3205,17.1479,17.0216,-0.0453918,17.3394,16.5211,7.42174,0.00522284,0.0246289,-999.0,-999.0,SN,NGC2407,16.737,10.76,12.8665,9.415,122.623,2.0,0.0,2025gmc,SN Ia,112.982342,18.330069,no,3.9882291997782886,0.023,SN Ia
ZTF25aalrums,18.7937,19.2976,0.0925999,2460786.7964583,2460786.7735648,196.815633875,-25.8313525625,36.90350543892874,-0.00934334,18.7782,18.739,18.7185,18.7937,18.7587,18.7082,19.2842,19.1053,18.8588,-0.0635035,19.2976,18.6156,1.79344,0.0585334,0.0322784,18.2834,17.4081,SN,13071582-2549542,1.64,-1.36,0.915,0.0,0.0,2.0,0.0,2025ewa,SN Ia,196.8162076,-25.8317328,no,0.0228935000486671,0.06,SN Ia
ZTF25aakbssn,19.836,19.0266,0.809401,2460817.6839468,2460788.7685301,137.20390422222223,23.096443255555556,39.84621448932042,0.0690341,19.8751,19.6636,18.9778,19.9726,19.1494,18.0302,19.0254,18.8576,18.4395,-0.0602655,19.0266,18.0434,3.78325,0.127337,0.00999884,20.3796,-999.0,SN,SDSSJ090848.75+230543.5,4.425,-3.56601,-2.62054,3.84,195.087,2.0,15.716,2025ftp,SN Ia,137.2039195,23.096453025,no,28.915416699834168,0.05,SN Ia
ZTF25aamgkfe,20.2017,19.8999,0.2542,2460846.7891782,2460828.8178588,188.86705752,50.55787944000001,66.37343793548347,0.0335202,20.2367,20.1749,20.012,20.3657,20.0985,19.7601,19.8936,19.7633,19.5795,-0.213199,19.9475,19.4456,1.24481,0.19922,19.8071,21.0926,-999.0,SN,1237658613597143152,12.246,1.5928,12.1619,9.992,182.486,2.0,26.935,2025geg,SN Ia,188.867022,50.5578768,no,17.971319400239736,0.044,SN Ia
ZTF25aalyccn,19.7134,19.7186,0.1723,2460795.67125,2460775.67875,128.04497376363636,27.441294527272724,33.11053977210161,-0.0820033,19.7007,19.4122,19.0,19.7134,19.0418,18.6818,19.7165,19.589,19.2776,-0.0197124,19.7186,18.8099,2.98551,0.0271003,0.0249264,19.1158,18.8234,SN,1237661126150193226,2.272,-0.62306,-2.18452,3.985,433.502,2.0,0.0,2025hcx,SN Ia,128.0450585,27.4412943,no,19.99250000016764,0.094526,SN Ia
ZTF25aakhogj,20.882,20.4027,0.995399,2460804.9753472,2460796.9432176,294.76044315555555,44.66534018888889,10.95316782094256,-0.0624247,20.8729,20.6983,20.5064,20.882,20.632,20.382,20.4375,20.3145,19.8918,0.0528195,20.5085,19.3922,0.3731,0.049513,0.150875,21.6536,21.0131,SN,161592947602118897,0.243,-0.10257,-0.22082,0.0,0.0,2.0,6.623,2025fnp,SN Ia,294.76039684,44.66534319,yes,8.032129599712789,0.06,SN Ia
ZTF25aakatxm,19.7476,19.5575,0.2229,2460786.6645949,2460770.7458796,107.60621284545456,52.84879867272728,24.07403666517665,-0.0711382,19.6832,19.376,18.9596,19.7476,19.2193,18.6161,19.5648,19.4541,19.0957,0.0111589,19.5797,18.7066,0.233829,0.122596,0.116329,21.9592,21.4872,SN,171411076061009141,0.215,-0.106,-0.1872,0.0,0.0,2.0,5.279,2025fua,SN Ia,107.606195825,52.848793725,no,15.918715300038455,0.09,SN Ia
ZTF25aajgcvv,20.4987,19.0042,0.144501,2460775.8232755,2460760.759456,171.52258250625,65.845347625,49.04997867464997,-0.132059,20.345,19.8936,19.2613,20.4987,19.4769,18.6677,18.9891,18.8387,18.6621,-0.0335196,19.0042,18.5378,0.376447,0.320608,0.0411774,-999.0,21.2318,SN,187011715224705065,0.481,0.46261,-0.13215,0.0,0.0,2.0,5.228,2025ezz,SN Ia,171.5225286,65.8453905,no,15.063819500152022,0.09,SN Ia
ZTF25aalsxks,19.5726,18.467,1.1056,2460816.6858333,2460786.7658796,125.04680364444444,38.93649566666667,33.2294572611962,-0.0794232,19.5726,19.4867,18.6913,19.5726,17.9555,17.3335,18.466,18.3441,17.9256,-0.032512,18.467,17.3991,4.08283,0.00657426,0.0106513,-999.0,-999.0,SN,SDSSJ082010.53+385604.9,10.319,-6.29371,-8.17714,8.386,181.714,2.0,25.642,2025hbn,SN Ia,125.046802841,38.9364534964,no,29.91995370015502,0.04,SN Ia
ZTF25aaluemf,20.1911,19.3456,0.7943,2460797.8531134,2460775.919294,226.50364321111113,8.210879566666666,52.98113744590506,-0.0765709,20.1781,19.8542,19.4268,20.1911,19.5795,19.1236,19.3464,19.3061,19.104,0.0064056,19.3968,18.8657,5.31997,0.0266849,0.0227969,18.4041,17.6617,SN,1237662197746237677,5.331,-2.5996,-4.9157,0.0,0.0,2.0,0.0,2025gtc,SN Ia,226.5036051,8.2108745,no,21.933819399680942,0.08,SN Ia
ZTF24abyksvh,19.9266,19.5348,0.387899,2460675.9768287,2460664.9616204,165.6298181153846,-16.8394438,38.70653908899071,-0.0166359,19.8981,19.582,19.1007,19.9266,19.2054,18.6699,19.5326,19.3758,19.0085,-0.048178,19.5348,18.5693,9.42777,0.378627,0.0250653,19.3782,18.1629,SN,1237671168315752732,10.808,-9.58,5.0047,0.0,0.0,2.0,0.0,2024aejs,SN Ia,165.629788849,-16.8394570985,no,11.015208299737424,0.064,SN Ia
ZTF25aabsnwc,20.4924,20.0375,0.733,2460758.9289005,2460731.9092014,261.04382640000006,82.2623829625,29.759578904994708,-0.0144443,20.4924,20.4768,20.3473,20.4924,20.2539,20.131,19.9289,19.7588,19.3252,-0.142297,20.0375,18.6208,2.60138,0.0150113,0.102793,-999.0,20.9218,SN,206712610585348201,10.285,7.4953,7.0432,0.0,0.0,2.0,13.73,2025kw,SN Ia,261.0438577,82.2623863,no,27.019699099939317,0.04,SN Ia
ZTF25aachzhd,20.3744,19.7399,0.7393,2460757.9227431,2460730.0066088,270.9659615583333,42.94518325833334,26.41860777994905,-0.101761,20.3053,20.1353,19.8009,20.3744,19.8197,19.3295,19.674,19.4576,19.0357,-0.0539607,19.7399,18.4055,13.2587,0.115762,0.107766,-999.0,-999.0,SN,1237668727165748878,0.71,-0.10621,-0.70191,0.0,0.0,2.0,0.0,2025yd,SN Ia,270.965987804,42.9452020987,no,27.916134300176054,0.05,SN Ia
ZTF25aalqwnx,18.0098,18.1982,-0.1772,2460775.7451157,2460770.7641435,120.07218998,-7.04458592,11.856105052445864,-0.0300969,18.0014,17.9678,17.9893,18.021,17.9531,17.8285,18.2701,18.6473,18.8928,0.169321,19.0252,18.1982,2.29283,0.0190501,0.0482005,20.798,20.5299,SN,99541200718536300,2.093,-1.44141,-1.51762,0.0,0.0,2.0,11.171,2025gvz,SN Ia,120.0721391,-7.0445546,yes,4.980972200166434,0.058,SN Ia
ZTF25aalvqbq,19.1981,18.0799,-0.0208015,2460787.9477083,2460770.9720139,255.4695077,-23.4120342375,11.218140757377707,-0.135606,19.0925,18.6749,17.924,19.1981,17.9481,17.1267,18.0797,17.9674,17.5664,-0.0554213,18.0799,17.1373,1.95297,0.0801371,0.00578266,18.896,18.2392,SN,17015320-2324411,7.539,2.156,7.224,0.0,0.0,2.0,0.0,2025gyf,SN Ia,255.4695167,-23.4120295,yes,16.9756943997927,0.027632,SN Ia
ZTF25aakhmwn,20.6363,19.5926,0.5828,2460776.965625,2460771.9707292,297.35485205555557,52.3624579888889,13.006045710678563,-0.0959807,20.6316,20.2988,19.6767,20.6363,19.6471,19.1728,19.5815,19.4354,19.1048,-0.0365082,19.5926,18.5592,4.42797,0.036037,0.0322462,19.214,18.6704,SN,19492564+5221448,4.473,0.0421,4.4724,0.0,0.0,2.0,0.0,2025fuo,SN Ia,297.35485413749,52.362465034279,yes,4.99489580001682,0.07,SN Ia
ZTF25aajffqa,20.1813,19.3415,0.431601,2460788.7618287,2460788.7618287,120.8374723375,66.04885772499999,31.886273541294056,-0.0573259,20.1813,20.128,19.5912,20.1813,19.4092,18.6371,19.337,19.0896,18.6237,-0.11437,19.3415,18.0898,1.66674,0.0107843,0.024631,18.973,20.0007,SN,1237666464266649959,1.594,0.06139,2.11021,0.0,0.0,2.0,17.812,2025fas,SN Ia,120.83744015556,66.048864,no,0.0,0.0391,SN Ia
ZTF25aaizyki,20.2778,20.098,0.221899,2460843.9473727,2460817.9314931,328.9174747409091,20.58910791363636,-26.074808909474736,0.0198098,20.2812,20.3306,20.316,20.6667,20.3703,20.163,20.1312,20.0243,19.7107,0.0361195,20.3136,19.3286,7.4837,0.0488341,0.157604,19.0011,18.3351,SN,2MASXJ21553969+2035219,6.975,1.14732,-6.90827,0.0,0.0,2.0,0.0,2025eqq,SN Ia,328.9175244,20.5891259,no,26.015879600308836,0.0373,SN Ia
ZTF25aajlrlk,20.3912,19.333,0.516901,2460785.6809028,2460760.7653125,132.7410692090909,3.8645141,28.237281825819057,-0.270782,20.1809,19.6718,19.1091,20.3912,19.2876,18.6579,19.3284,19.2008,18.9744,-0.003828,19.333,18.788,4.09731,0.162318,0.0504221,-999.0,-999.0,SN,SDSSJ085058.04+035146.9,5.78,-5.14341,2.63595,8.382,346.664,2.0,18.105,2025fde,SN Ia,132.741048461,3.86450235761,no,24.91559030022472,0.076528,SN Ia
ZTF24acahvpc,18.027,17.7188,0.2106,2460698.0533449,2460698.0194097,233.96816291666664,14.517759599999998,49.77092519818598,-0.0944059,18.0265,17.803,17.0687,18.027,16.9489,16.3117,17.7182,17.545,16.9029,-0.06765,17.7188,16.1011,2.10629,0.0140634,0.0113714,-999.0,18.6555,AGN,1237668312163549234,1.872,-0.9493,1.8276,0.768,86.97,2.0,0.0,2024agly,SN Ia,233.968145934,14.5177668197,no,0.0339351999573409,0.019458,SN Ia
ZTF25aaiokdh,19.3335,20.1216,0.388399,2460760.7638542,2460756.7761806,142.84293503333333,5.283783611111112,37.69350812756919,-0.0482063,19.2809,19.1839,19.138,19.3335,19.2285,19.1155,20.1174,19.9023,19.3807,-0.0624435,20.1216,18.7868,16.2967,0.0750206,0.0309377,21.8532,21.4518,SN,SDSSJ093122.42+051657.6,4.386,-4.01312,1.77001,0.0,0.0,2.0,0.0,2025dio,SN Ia,142.842884662,5.28377947031,no,3.987673600204289,0.076102,SN Ia
ZTF25aaiwalj,17.4374,16.4085,1.02895,2460795.6688079,2460770.7323958,143.68143858,-21.93110908,21.677771272964584,-0.0708711,17.4255,17.075,16.2328,17.4374,16.2194,15.2974,16.4055,16.2526,15.8648,-0.0429456,16.4085,15.4264,12.1208,0.0110398,0.00485524,11.857,11.821,SN,ESO565-G019,11.747,11.741,0.3587,3.894,70.62,2.0,0.0,2025efc,SN Ia,143.681425048,-21.93106219,no,24.93641210021451,0.0163,SN Ia
ZTF25aaiushx,20.3196,19.5822,0.793798,2460796.8578819,2460771.8574306,234.3680770125,5.8198029625,45.17594252349978,-0.0378956,20.3113,20.1209,19.5576,20.3196,19.6946,18.8532,19.5385,19.2935,18.7595,-0.029499,19.5822,18.1529,2.46819,0.0453016,0.102579,20.2861,20.5263,SN,1237662262714695999,7.571,2.6399,-7.3298,5.956,175.42,2.0,0.0,2025dyo,SN Ia,234.368096933,5.81983053,no,25.000451299827542,0.039,SN Ia
ZTF25aadnujq,19.4668,19.0107,0.0711994,2460733.7946759,2460707.7835532,148.20633529032258,3.529242229032258,41.298616362561646,-0.187609,19.2901,18.9327,19.2463,20.2367,19.4892,18.3524,18.9321,18.8376,19.2851,-0.082089,20.155,18.5951,1.89161,0.0833638,0.083382,-999.0,19.5453,SN,2MASXJ09524958+0331440,1.691,-1.6157,1.1229,2.574,366.595,2.0,0.0,2025aqn,SN Ia,148.206252759,3.52925219622,no,26.011122700292617,0.082,SN Ia
ZTF25aaiotvj,19.3937,18.5431,0.850582,2460781.716956,2460751.7572801,121.3731600923077,37.536720461538465,30.12628501926735,-0.0481664,19.3888,19.1203,18.1852,19.3937,17.992,17.0364,18.5039,18.1977,17.6211,-0.0870753,18.5431,16.9289,3.92194,0.0204229,0.0245355,16.7603,16.0341,SN,1237654652561653855,3.573,-2.9437,2.0251,0.0,0.0,2.0,0.0,2025dyt,SN Ia,121.37314875,37.5367124984,no,29.95967589970678,0.03369,SN Ia
ZTF25aajbsll,17.4582,17.3732,0.0498009,2460759.6427546,2460751.7367708,82.86916787999999,7.16329834,-14.18287135750872,0.0488833,17.4942,17.5335,17.548,17.5545,17.5064,17.4582,17.3917,17.6407,17.9911,0.0172977,18.2439,17.3732,8.88319,0.031468,0.0279149,21.2553,20.0582,SN,1237667725360955958,14.661,2.17245,-14.4989,0.0,0.0,2.0,21.709,2025fmz,SN Ia,82.8691701,7.1633014,yes,7.905983800068498,0.035,SN Ia
ZTF25aajfbac,16.2054,16.7024,-0.167299,2460759.6403704,2460753.6694907,97.7048477,-27.88305294000001,-16.494675374237012,0.16482,16.3737,17.3978,18.4187,19.0693,17.2699,16.2054,16.853,17.0238,17.0874,0.204707,17.1162,16.7024,4.0335,0.0273428,0.0357181,-999.0,21.7274,SN,74540977055201727,4.023,3.39111,2.16397,0.0,0.0,2.0,0.0,2025evw,SN Ia,97.704833,-27.8830744,no,5.970879700034857,0.019,SN Ia
ZTF25aajesph,19.3874,19.1845,-0.0398006,2460761.6658565,2460753.6500926,112.81237208461538,21.108043546153848,17.921604942857762,-0.0658765,19.3861,19.2066,18.7963,19.3874,18.6511,18.4251,19.1948,19.177,18.9083,0.0271344,19.3207,18.4851,5.18954,0.0220494,0.0485653,20.7937,20.8576,SN,1237657879147643924,5.187,-2.4441,4.597,0.0,0.0,2.0,12.696,2025emr,SN Ia,112.812348,21.1080306,no,8.015763900242746,0.07,SN Ia
ZTF25aaiyxzl,20.2161,19.6772,0.8405,2460795.6794444,2460775.6740509,149.81005755833334,28.30182775,52.0751479246078,-0.0327723,20.1885,19.9143,19.2503,20.2161,19.5134,18.5624,19.6728,19.49,19.0968,-0.0413473,19.6772,18.6933,3.70406,0.20197,0.0235006,21.4209,20.8839,SN,SDSSJ095914.26+281809.5,3.602,3.11242,-2.09735,0.0,0.0,2.0,7.215,2025eum,SN Ia,149.8100497875,28.301823175,no,20.00539349997416,0.065,SN Ia
